#Frame   WS_00002[lower] WS_00002[upper]
     281              11              12
     282              11              12
     283              11              11
     284              11              12
     285              11              12
     286              11              13
     287              10              13
     288              11              13
     289              11              14
     290              11              13
     291              10              14
     292              11              13
     293              11              11
     294              10              13
     295              11              13
     296              11              12
     297              10              13
     298              11              13
     299              11              13
     300              11              11
     301              10              12
     302              11              14
     303              11              13
     304              11              13
     305              11              12
     306              11              13
     307              11              12
     308              11              15
     309              11              13
     310              10              12
     311              10              14
     312              10              13
     313              11              12
     314              10              11
     315              11              12
     316              11              13
     317              11              12
     318              11              12
     319              11              12
     320              11              14
     321              11              13
     322              11              14
     323              11              12
     324              11              13
     325              10              13
     326              11              12
     327              10              15
     328              11              15
     329              11              12
     330              10              13
     331              10              11
     332              11              13
     333              11              12
     334              11              14
     335              11              14
     336              11              15
     337              11              13
     338              11              14
     339              11              13
     340              11              13
     341              11              14
     342              11              11
     343              11              12
     344              11              12
     345              11              12
     346              11              14
     347              11              11
     348              11              14
     349              11              12
     350              11              12
     351              11              13
     352              11              13
     353              11              12
     354              10              12
     355              11              11
     356              11              13
     357              11              12
     358              11              14
     359              10              12
     360              11              13
     361              11              12
     362              11              12
     363              11              11
     364              11              12
     365              11              13
     366              10              13
     367              11              12
     368              11              12
     369              10              13
     370              10              11
     371              11              13
     372              11              12
     373              10              13
     374              11              11
     375              11              13
     376              11              12
     377              11              12
     378              11              11
     379              11              13
     380              11              14
     381              11              13
     382              11              12
     383              11              14
     384              11              14
     385              11              13
     386              10              12
     387              11              12
     388              11              12
     389              11              12
     390              10              11
     391              11              14
     392              11              13
     393              11              13
     394              11              12
     395              11              13
     396              11              13
     397              11              13
     398              10              12
     399              11              13
     400              11              11
     401              11              13
     402              11              13
     403              11              12
     404              10              13
     405               9              12
     406              11              12
     407              11              12
     408              10              13
     409               9              13
     410              11              12
     411              10              13
     412              11              12
     413              11              13
     414              11              12
     415               9              12
     416              10              12
     417              11              13
     418              10              12
     419              11              13
     420              10              12
     421              11              13
     422              11              11
     423              10              12
     424              11              11
     425              11              13
     426              10              11
     427              11              12
     428              10              11
     429              11              13
     430              11              14
     431              11              13
     432              11              12
     433              11              13
     434              10              12
     435              10              12
     436              10              12
     437              11              13
     438              11              12
     439              10              12
     440              11              12
     441              11              12
     442              11              15
     443              10              12
     444              11              12
     445              10              14
     446              11              12
     447              11              12
     448              11              12
     449              10              13
     450              11              12
     451              11              12
     452              11              11
     453              11              12
     454              10              12
     455              11              12
     456              11              13
     457              10              11
     458              11              12
     459              11              12
     460              11              11
     461              11              11
     462              10              12
     463              10              12
     464              10              12
     465              11              11
     466              11              12
     467              10              12
     468              10              13
     469              11              12
     470              11              12
     471              11              12
     472              11              12
     473              10              12
     474              10              13
     475              10              12
     476              10              12
     477              10              12
     478              10              12
     479              10              12
     480              11              11
     481              10              12
     482              10              12
     483               9              12
     484              10              12
     485              11              13
     486              10              13
     487              10              12
     488              11              12
     489              11              13
     490              11              13
     491              10              12
     492              10              13
     493              11              12
     494              11              13
     495              11              13
     496              11              11
     497              11              14
     498              10              12
     499              11              11
     500              11              12
     501              11              12
