#Frame   secstr.dat[Extended] secstr.dat[Bridge] secstr.dat[3-10] secstr.dat[Alpha] secstr.dat[Pi] secstr.dat[Turn] secstr.dat[Bend]
      64                0.164              0.000            0.101             0.196          0.000            0.148            0.143
      65                0.185              0.000            0.095             0.201          0.000            0.143            0.132
      66                0.190              0.005            0.053             0.206          0.000            0.175            0.132
      67                0.164              0.011            0.079             0.196          0.000            0.153            0.143
      68                0.159              0.011            0.053             0.212          0.000            0.201            0.106
      69                0.164              0.011            0.058             0.201          0.000            0.180            0.148
      70                0.180              0.000            0.069             0.196          0.000            0.175            0.138
      71                0.159              0.000            0.053             0.212          0.000            0.175            0.127
      72                0.169              0.000            0.053             0.196          0.000            0.196            0.111
      73                0.159              0.021            0.058             0.185          0.000            0.190            0.111
      74                0.159              0.000            0.090             0.180          0.000            0.153            0.148
      75                0.180              0.000            0.116             0.190          0.000            0.132            0.122
      76                0.169              0.011            0.074             0.201          0.000            0.159            0.138
      77                0.169              0.011            0.085             0.196          0.000            0.148            0.138
      78                0.169              0.011            0.079             0.217          0.000            0.127            0.138
      79                0.169              0.000            0.053             0.212          0.000            0.159            0.138
      80                0.153              0.016            0.069             0.212          0.000            0.143            0.138
      81                0.169              0.000            0.069             0.196          0.000            0.164            0.132
      82                0.190              0.000            0.042             0.212          0.000            0.159            0.159
      83                0.159              0.000            0.085             0.196          0.000            0.159            0.116
      84                0.169              0.011            0.069             0.201          0.000            0.159            0.138
      85                0.159              0.011            0.063             0.196          0.000            0.169            0.132
      86                0.159              0.011            0.079             0.196          0.000            0.164            0.122
      87                0.164              0.000            0.079             0.206          0.000            0.127            0.164
      88                0.148              0.011            0.090             0.196          0.000            0.159            0.127
      89                0.169              0.011            0.069             0.201          0.000            0.175            0.127
      90                0.185              0.000            0.069             0.212          0.000            0.153            0.153
      91                0.169              0.000            0.074             0.228          0.000            0.143            0.111
      92                0.159              0.011            0.053             0.190          0.000            0.185            0.143
      93                0.180              0.011            0.101             0.190          0.000            0.148            0.122
      94                0.143              0.005            0.063             0.180          0.000            0.169            0.159
      95                0.169              0.021            0.079             0.196          0.000            0.143            0.148
      96                0.180              0.021            0.079             0.196          0.000            0.138            0.143
      97                0.159              0.000            0.063             0.196          0.000            0.180            0.132
      98                0.159              0.011            0.079             0.190          0.000            0.164            0.143
      99                0.180              0.011            0.074             0.196          0.000            0.159            0.159
     100                0.169              0.021            0.053             0.201          0.000            0.175            0.132
     101                0.169              0.021            0.069             0.190          0.000            0.164            0.127
     102                0.169              0.011            0.079             0.180          0.000            0.159            0.122
     103                0.169              0.021            0.069             0.201          0.000            0.164            0.122
     104                0.169              0.011            0.090             0.196          0.000            0.153            0.111
     105                0.190              0.011            0.069             0.196          0.000            0.143            0.148
     106                0.169              0.011            0.079             0.185          0.000            0.175            0.116
     107                0.169              0.011            0.095             0.201          0.000            0.127            0.122
     108                0.169              0.011            0.079             0.185          0.000            0.185            0.116
     109                0.148              0.026            0.101             0.196          0.000            0.132            0.116
     110                0.159              0.011            0.053             0.196          0.000            0.132            0.148
     111                0.169              0.011            0.079             0.217          0.000            0.127            0.116
     112                0.169              0.011            0.048             0.212          0.000            0.148            0.148
     113                0.190              0.011            0.053             0.196          0.000            0.175            0.116
     114                0.164              0.011            0.021             0.206          0.000            0.190            0.122
     115                0.159              0.016            0.111             0.196          0.000            0.122            0.122
     116                0.169              0.000            0.058             0.206          0.000            0.169            0.132
     117                0.169              0.011            0.095             0.201          0.000            0.143            0.127
     118                0.180              0.011            0.079             0.201          0.000            0.169            0.106
     119                0.180              0.021            0.079             0.196          0.000            0.132            0.148
     120                0.169              0.011            0.079             0.201          0.000            0.143            0.127
     121                0.169              0.000            0.079             0.190          0.000            0.153            0.132
     122                0.169              0.011            0.069             0.206          0.000            0.143            0.148
     123                0.190              0.000            0.069             0.201          0.000            0.153            0.153
     124                0.159              0.000            0.069             0.190          0.000            0.185            0.127
     125                0.180              0.011            0.111             0.201          0.000            0.116            0.148
     126                0.169              0.011            0.095             0.196          0.000            0.132            0.127
     127                0.169              0.000            0.106             0.190          0.000            0.148            0.132
     128                0.169              0.000            0.085             0.206          0.000            0.148            0.132
     129                0.190              0.000            0.069             0.201          0.000            0.159            0.122
     130                0.169              0.000            0.053             0.201          0.000            0.185            0.101
     131                0.159              0.016            0.074             0.201          0.000            0.159            0.111
     132                0.169              0.000            0.037             0.201          0.000            0.185            0.127
     133                0.180              0.000            0.063             0.201          0.000            0.169            0.132
     134                0.169              0.000            0.069             0.206          0.000            0.175            0.111
     135                0.190              0.011            0.079             0.201          0.000            0.169            0.111
     136                0.148              0.011            0.063             0.190          0.000            0.185            0.127
     137                0.164              0.011            0.053             0.190          0.000            0.201            0.116
     138                0.169              0.000            0.090             0.201          0.000            0.159            0.116
     139                0.206              0.005            0.085             0.201          0.000            0.116            0.164
     140                0.169              0.000            0.085             0.201          0.000            0.153            0.122
     141                0.180              0.016            0.079             0.196          0.000            0.164            0.116
     142                0.169              0.011            0.063             0.185          0.000            0.148            0.159
     143                0.169              0.011            0.085             0.206          0.000            0.153            0.116
     144                0.169              0.011            0.079             0.201          0.000            0.153            0.127
     145                0.169              0.011            0.053             0.190          0.000            0.196            0.111
     146                0.169              0.011            0.079             0.201          0.000            0.153            0.138
     147                0.180              0.011            0.090             0.196          0.000            0.159            0.132
     148                0.164              0.011            0.095             0.185          0.000            0.169            0.127
     149                0.164              0.000            0.095             0.201          0.000            0.159            0.122
     150                0.164              0.011            0.079             0.217          0.000            0.148            0.132
     151                0.175              0.000            0.037             0.201          0.000            0.190            0.132
     152                0.153              0.000            0.048             0.212          0.000            0.175            0.132
     153                0.153              0.000            0.074             0.190          0.000            0.164            0.132
     154                0.159              0.016            0.053             0.196          0.000            0.190            0.122
     155                0.175              0.011            0.074             0.190          0.000            0.175            0.132
     156                0.153              0.011            0.053             0.206          0.000            0.164            0.143
     157                0.153              0.000            0.074             0.201          0.000            0.148            0.138
     158                0.159              0.011            0.079             0.196          0.000            0.164            0.132
     159                0.159              0.000            0.053             0.206          0.000            0.180            0.132
     160                0.169              0.000            0.079             0.201          0.000            0.175            0.111
     161                0.159              0.000            0.079             0.196          0.000            0.153            0.127
     162                0.159              0.011            0.079             0.196          0.000            0.164            0.132
     163                0.190              0.000            0.069             0.201          0.000            0.180            0.116
     164                0.169              0.011            0.085             0.196          0.000            0.127            0.153
     165                0.169              0.011            0.101             0.196          0.000            0.143            0.138
     166                0.169              0.000            0.085             0.196          0.000            0.148            0.148
     167                0.159              0.011            0.079             0.185          0.000            0.175            0.148
     168                0.169              0.011            0.079             0.190          0.000            0.185            0.116
     169                0.180              0.000            0.101             0.190          0.000            0.159            0.138
     170                0.159              0.000            0.085             0.196          0.000            0.153            0.148
     171                0.185              0.000            0.085             0.190          0.000            0.159            0.138
     172                0.159              0.011            0.085             0.185          0.000            0.153            0.127
     173                0.169              0.011            0.074             0.201          0.000            0.138            0.164
     174                0.169              0.011            0.069             0.196          0.000            0.153            0.132
     175                0.180              0.011            0.085             0.196          0.000            0.148            0.153
     176                0.175              0.000            0.111             0.196          0.000            0.132            0.138
     177                0.185              0.000            0.085             0.185          0.000            0.169            0.138
     178                0.175              0.011            0.069             0.190          0.000            0.169            0.148
     179                0.175              0.011            0.053             0.196          0.000            0.148            0.164
     180                0.169              0.000            0.090             0.201          0.000            0.127            0.153
     181                0.169              0.011            0.111             0.190          0.000            0.138            0.138
     182                0.164              0.000            0.079             0.206          0.000            0.143            0.153
     183                0.169              0.000            0.095             0.185          0.000            0.159            0.138
     184                0.164              0.016            0.079             0.180          0.000            0.169            0.138
     185                0.190              0.011            0.079             0.201          0.000            0.153            0.143
     186                0.169              0.000            0.069             0.185          0.000            0.164            0.138
     187                0.169              0.000            0.101             0.185          0.000            0.148            0.127
     188                0.169              0.011            0.069             0.185          0.000            0.180            0.127
     189                0.169              0.000            0.053             0.212          0.000            0.164            0.127
     190                0.169              0.000            0.101             0.196          0.000            0.148            0.122
     191                0.169              0.000            0.085             0.190          0.000            0.153            0.132
     192                0.169              0.000            0.095             0.190          0.000            0.127            0.159
     193                0.185              0.000            0.079             0.190          0.000            0.164            0.127
     194                0.169              0.011            0.079             0.185          0.000            0.169            0.122
     195                0.169              0.011            0.069             0.180          0.000            0.153            0.164
     196                0.169              0.000            0.085             0.196          0.000            0.143            0.143
     197                0.164              0.011            0.069             0.201          0.000            0.164            0.132
     198                0.169              0.000            0.069             0.212          0.000            0.159            0.143
     199                0.159              0.000            0.085             0.185          0.000            0.132            0.159
     200                0.159              0.021            0.053             0.190          0.000            0.185            0.148
     201                0.175              0.000            0.053             0.185          0.000            0.190            0.148
     202                0.169              0.011            0.053             0.190          0.000            0.185            0.143
     203                0.175              0.000            0.074             0.190          0.000            0.159            0.143
     204                0.180              0.000            0.079             0.190          0.000            0.159            0.138
     205                0.169              0.011            0.074             0.185          0.000            0.164            0.148
     206                0.169              0.011            0.085             0.206          0.000            0.148            0.122
     207                0.169              0.011            0.069             0.201          0.000            0.138            0.159
     208                0.169              0.011            0.101             0.190          0.000            0.148            0.132
     209                0.180              0.000            0.069             0.196          0.000            0.180            0.116
     210                0.169              0.000            0.069             0.190          0.000            0.164            0.148
     211                0.180              0.000            0.095             0.190          0.000            0.138            0.132
     212                0.169              0.011            0.095             0.185          0.000            0.148            0.143
     213                0.196              0.005            0.048             0.180          0.000            0.228            0.116
     214                0.185              0.011            0.063             0.201          0.000            0.164            0.122
     215                0.169              0.011            0.079             0.185          0.000            0.143            0.153
     216                0.180              0.011            0.079             0.196          0.000            0.153            0.122
     217                0.169              0.000            0.069             0.212          0.000            0.153            0.132
     218                0.169              0.011            0.053             0.190          0.000            0.180            0.138
     219                0.169              0.000            0.069             0.212          0.000            0.153            0.143
     220                0.169              0.000            0.053             0.190          0.000            0.180            0.148
     221                0.164              0.011            0.095             0.196          0.000            0.132            0.164
     222                0.169              0.000            0.079             0.196          0.000            0.132            0.153
     223                0.180              0.000            0.101             0.196          0.000            0.138            0.116
     224                0.169              0.011            0.095             0.201          0.000            0.127            0.138
     225                0.175              0.011            0.095             0.201          0.000            0.143            0.122
     226                0.169              0.005            0.079             0.201          0.000            0.164            0.127
     227                0.159              0.000            0.079             0.206          0.000            0.127            0.159
     228                0.169              0.000            0.069             0.206          0.000            0.164            0.122
     229                0.159              0.011            0.079             0.206          0.000            0.148            0.127
     230                0.169              0.000            0.048             0.206          0.000            0.196            0.132
     231                0.180              0.000            0.095             0.212          0.000            0.143            0.138
     232                0.169              0.011            0.069             0.196          0.000            0.153            0.169
     233                0.190              0.000            0.095             0.212          0.000            0.153            0.143
     234                0.190              0.011            0.095             0.206          0.000            0.148            0.127
     235                0.190              0.000            0.079             0.212          0.000            0.143            0.143
     236                0.206              0.005            0.079             0.201          0.000            0.138            0.153
     237                0.169              0.000            0.079             0.212          0.000            0.122            0.159
     238                0.180              0.000            0.095             0.206          0.000            0.148            0.132
     239                0.143              0.021            0.048             0.212          0.000            0.159            0.169
     240                0.159              0.000            0.063             0.201          0.000            0.132            0.175
     241                0.164              0.000            0.079             0.206          0.000            0.143            0.143
     242                0.169              0.000            0.085             0.206          0.000            0.159            0.101
     243                0.153              0.011            0.063             0.201          0.000            0.159            0.143
     244                0.159              0.011            0.101             0.196          0.000            0.143            0.138
     245                0.164              0.000            0.079             0.201          0.000            0.164            0.132
     246                0.164              0.011            0.058             0.185          0.000            0.180            0.153
     247                0.164              0.000            0.085             0.190          0.000            0.180            0.116
     248                0.159              0.000            0.079             0.196          0.000            0.175            0.132
     249                0.153              0.000            0.085             0.196          0.000            0.143            0.138
     250                0.153              0.000            0.085             0.196          0.000            0.159            0.127
     251                0.164              0.000            0.069             0.185          0.000            0.175            0.159
     252                0.159              0.011            0.101             0.190          0.000            0.138            0.132
     253                0.164              0.011            0.069             0.185          0.000            0.201            0.106
     254                0.164              0.016            0.079             0.185          0.000            0.164            0.148
     255                0.169              0.000            0.101             0.201          0.000            0.143            0.127
     256                0.169              0.000            0.101             0.190          0.000            0.143            0.116
     257                0.164              0.005            0.069             0.212          0.000            0.153            0.153
     258                0.180              0.011            0.085             0.196          0.000            0.143            0.153
     259                0.169              0.011            0.095             0.196          0.000            0.143            0.127
     260                0.169              0.011            0.053             0.201          0.000            0.190            0.127
     261                0.169              0.000            0.090             0.196          0.000            0.127            0.164
     262                0.180              0.011            0.111             0.201          0.000            0.116            0.159
     263                0.180              0.000            0.053             0.201          0.000            0.169            0.143
     264                0.159              0.011            0.101             0.196          0.000            0.143            0.138
     265                0.164              0.000            0.101             0.190          0.000            0.132            0.159
     266                0.175              0.011            0.095             0.196          0.000            0.132            0.148
     267                0.212              0.005            0.085             0.212          0.000            0.148            0.122
     268                0.164              0.000            0.079             0.212          0.000            0.148            0.143
     269                0.164              0.000            0.111             0.180          0.000            0.143            0.138
     270                0.148              0.026            0.090             0.190          0.000            0.148            0.143
     271                0.169              0.021            0.085             0.190          0.000            0.169            0.111
     272                0.153              0.011            0.085             0.212          0.000            0.127            0.127
     273                0.164              0.021            0.053             0.212          0.000            0.175            0.111
     274                0.169              0.021            0.085             0.196          0.000            0.175            0.111
     275                0.153              0.016            0.074             0.201          0.000            0.138            0.143
     276                0.169              0.011            0.069             0.196          0.000            0.148            0.148
     277                0.153              0.016            0.053             0.196          0.000            0.169            0.143
     278                0.153              0.026            0.085             0.201          0.000            0.127            0.148
     279                0.169              0.011            0.085             0.185          0.000            0.138            0.153
     280                0.159              0.016            0.095             0.190          0.000            0.148            0.127
     281                0.169              0.011            0.053             0.206          0.000            0.175            0.116
     282                0.159              0.021            0.085             0.201          0.000            0.143            0.132
     283                0.169              0.021            0.069             0.201          0.000            0.148            0.122
     284                0.164              0.011            0.069             0.196          0.000            0.153            0.116
     285                0.185              0.011            0.079             0.190          0.000            0.138            0.138
     286                0.169              0.021            0.079             0.212          0.000            0.127            0.132
     287                0.159              0.016            0.053             0.206          0.000            0.175            0.101
     288                0.164              0.011            0.053             0.206          0.000            0.169            0.111
     289                0.185              0.011            0.053             0.196          0.000            0.175            0.132
     290                0.164              0.011            0.101             0.201          0.000            0.138            0.111
     291                0.153              0.016            0.079             0.212          0.000            0.138            0.122
     292                0.164              0.011            0.111             0.185          0.000            0.153            0.122
     293                0.164              0.011            0.101             0.201          0.000            0.101            0.148
     294                0.164              0.011            0.037             0.190          0.000            0.201            0.116
     295                0.153              0.011            0.053             0.185          0.000            0.196            0.127
     296                0.153              0.011            0.069             0.196          0.000            0.153            0.143
     297                0.153              0.011            0.063             0.185          0.000            0.175            0.132
     298                0.185              0.011            0.053             0.190          0.000            0.169            0.148
     299                0.175              0.011            0.085             0.196          0.000            0.116            0.148
     300                0.153              0.011            0.085             0.175          0.000            0.159            0.132
     301                0.153              0.011            0.101             0.190          0.000            0.143            0.138
     302                0.153              0.011            0.085             0.206          0.000            0.116            0.148
     303                0.175              0.021            0.069             0.180          0.000            0.159            0.143
     304                0.164              0.011            0.111             0.190          0.000            0.138            0.127
     305                0.164              0.000            0.111             0.206          0.000            0.090            0.153
     306                0.164              0.000            0.090             0.196          0.000            0.116            0.148
     307                0.164              0.011            0.095             0.180          0.000            0.132            0.138
     308                0.164              0.000            0.048             0.180          0.000            0.180            0.148
     309                0.185              0.011            0.085             0.196          0.000            0.143            0.148
     310                0.175              0.011            0.106             0.196          0.000            0.132            0.143
     311                0.159              0.011            0.095             0.196          0.000            0.138            0.138
     312                0.159              0.000            0.101             0.185          0.000            0.138            0.143
     313                0.164              0.000            0.069             0.190          0.000            0.153            0.138
     314                0.164              0.011            0.085             0.169          0.000            0.169            0.132
     315                0.169              0.011            0.063             0.196          0.000            0.159            0.148
     316                0.169              0.011            0.085             0.190          0.000            0.164            0.132
     317                0.153              0.000            0.069             0.190          0.000            0.169            0.153
     318                0.153              0.000            0.069             0.206          0.000            0.148            0.143
     319                0.164              0.011            0.111             0.196          0.000            0.122            0.138
     320                0.175              0.000            0.069             0.185          0.000            0.180            0.132
     321                0.153              0.000            0.095             0.201          0.000            0.111            0.164
     322                0.175              0.011            0.095             0.212          0.000            0.132            0.143
     323                0.190              0.005            0.079             0.180          0.000            0.169            0.138
     324                0.164              0.000            0.095             0.201          0.000            0.138            0.127
     325                0.153              0.005            0.053             0.212          0.000            0.180            0.132
     326                0.164              0.000            0.069             0.206          0.000            0.127            0.153
     327                0.175              0.011            0.063             0.201          0.000            0.143            0.148
     328                0.164              0.011            0.069             0.206          0.000            0.159            0.132
     329                0.164              0.011            0.095             0.206          0.000            0.127            0.164
     330                0.164              0.000            0.095             0.196          0.000            0.143            0.143
     331                0.164              0.000            0.101             0.190          0.000            0.132            0.148
     332                0.164              0.021            0.069             0.196          0.000            0.164            0.122
     333                0.153              0.011            0.085             0.206          0.000            0.138            0.122
     334                0.164              0.011            0.101             0.201          0.000            0.127            0.132
     335                0.153              0.021            0.095             0.196          0.000            0.132            0.143
     336                0.153              0.011            0.106             0.196          0.000            0.101            0.148
     337                0.153              0.011            0.101             0.190          0.000            0.143            0.116
     338                0.148              0.011            0.085             0.190          0.000            0.143            0.153
     339                0.169              0.021            0.074             0.169          0.000            0.159            0.148
     340                0.153              0.021            0.085             0.196          0.000            0.138            0.132
     341                0.164              0.011            0.085             0.190          0.000            0.132            0.159
     342                0.153              0.011            0.069             0.190          0.000            0.164            0.132
     343                0.143              0.005            0.069             0.206          0.000            0.148            0.143
     344                0.159              0.000            0.063             0.190          0.000            0.175            0.148
     345                0.159              0.000            0.085             0.196          0.000            0.164            0.116
     346                0.180              0.000            0.095             0.185          0.000            0.143            0.143
     347                0.159              0.000            0.090             0.196          0.000            0.148            0.127
     348                0.164              0.000            0.069             0.196          0.000            0.164            0.143
     349                0.164              0.011            0.079             0.190          0.000            0.180            0.138
     350                0.153              0.005            0.053             0.190          0.000            0.196            0.148
     351                0.159              0.000            0.095             0.180          0.000            0.153            0.153
     352                0.159              0.000            0.085             0.169          0.000            0.180            0.143
     353                0.159              0.000            0.085             0.190          0.000            0.159            0.138
     354                0.159              0.000            0.085             0.185          0.000            0.153            0.148
     355                0.169              0.011            0.111             0.190          0.000            0.143            0.132
     356                0.164              0.011            0.095             0.196          0.000            0.148            0.159
     357                0.169              0.011            0.048             0.201          0.000            0.180            0.143
     358                0.190              0.011            0.095             0.222          0.000            0.143            0.122
     359                0.164              0.000            0.095             0.196          0.000            0.148            0.138
     360                0.159              0.011            0.095             0.212          0.000            0.106            0.169
     361                0.164              0.000            0.085             0.196          0.000            0.159            0.132
     362                0.164              0.011            0.079             0.196          0.000            0.159            0.127
     363                0.169              0.011            0.095             0.201          0.000            0.132            0.132
     364                0.164              0.011            0.085             0.201          0.000            0.143            0.138
     365                0.201              0.005            0.079             0.196          0.000            0.164            0.122
     366                0.164              0.000            0.095             0.190          0.000            0.159            0.122
     367                0.153              0.005            0.069             0.201          0.000            0.159            0.148
     368                0.164              0.011            0.095             0.196          0.000            0.122            0.159
     369                0.175              0.011            0.069             0.196          0.000            0.148            0.169
     370                0.159              0.005            0.111             0.196          0.000            0.127            0.143
     371                0.164              0.000            0.042             0.190          0.000            0.196            0.148
     372                0.164              0.011            0.079             0.190          0.000            0.127            0.175
     373                0.180              0.011            0.069             0.190          0.000            0.153            0.169
     374                0.169              0.000            0.095             0.190          0.000            0.138            0.153
     375                0.169              0.000            0.053             0.196          0.000            0.148            0.164
     376                0.159              0.011            0.069             0.190          0.000            0.143            0.169
     377                0.164              0.000            0.079             0.217          0.000            0.143            0.148
     378                0.164              0.000            0.074             0.190          0.000            0.159            0.164
     379                0.164              0.000            0.058             0.196          0.000            0.175            0.138
     380                0.169              0.011            0.085             0.201          0.000            0.175            0.095
     381                0.169              0.000            0.069             0.212          0.000            0.159            0.127
     382                0.159              0.000            0.095             0.212          0.000            0.116            0.143
     383                0.169              0.011            0.053             0.206          0.000            0.148            0.153
     384                0.169              0.000            0.069             0.206          0.000            0.169            0.132
     385                0.169              0.011            0.079             0.206          0.000            0.148            0.132
     386                0.159              0.000            0.079             0.196          0.000            0.159            0.122
     387                0.159              0.011            0.069             0.190          0.000            0.159            0.127
     388                0.159              0.011            0.063             0.212          0.000            0.148            0.127
     389                0.153              0.011            0.095             0.206          0.000            0.122            0.122
     390                0.153              0.011            0.053             0.206          0.000            0.169            0.111
     391                0.190              0.011            0.053             0.190          0.000            0.164            0.143
     392                0.169              0.021            0.085             0.196          0.000            0.153            0.122
     393                0.164              0.011            0.085             0.206          0.000            0.138            0.138
     394                0.159              0.011            0.101             0.190          0.000            0.138            0.127
     395                0.159              0.011            0.069             0.196          0.000            0.153            0.138
     396                0.148              0.016            0.101             0.190          0.000            0.138            0.143
     397                0.153              0.011            0.069             0.180          0.000            0.164            0.148
     398                0.180              0.011            0.106             0.190          0.000            0.153            0.106
     399                0.153              0.011            0.085             0.175          0.000            0.169            0.122
     400                0.153              0.011            0.053             0.201          0.000            0.185            0.132
     401                0.148              0.016            0.101             0.190          0.000            0.143            0.127
     402                0.159              0.011            0.101             0.175          0.000            0.159            0.116
     403                0.169              0.011            0.085             0.190          0.000            0.138            0.143
     404                0.159              0.021            0.095             0.190          0.000            0.138            0.138
     405                0.159              0.011            0.069             0.190          0.000            0.175            0.116
     406                0.159              0.011            0.085             0.206          0.000            0.169            0.095
     407                0.143              0.016            0.069             0.190          0.000            0.180            0.106
     408                0.159              0.011            0.069             0.190          0.000            0.159            0.138
     409                0.159              0.011            0.095             0.185          0.000            0.153            0.122
     410                0.180              0.011            0.085             0.180          0.000            0.153            0.143
     411                0.169              0.021            0.101             0.185          0.000            0.122            0.148
     412                0.159              0.011            0.095             0.175          0.000            0.143            0.138
     413                0.159              0.011            0.101             0.190          0.000            0.143            0.122
     414                0.169              0.021            0.069             0.212          0.000            0.148            0.138
     415                0.169              0.021            0.085             0.201          0.000            0.143            0.127
     416                0.159              0.011            0.069             0.201          0.000            0.153            0.138
     417                0.164              0.011            0.069             0.196          0.000            0.153            0.127
     418                0.164              0.011            0.085             0.206          0.000            0.116            0.148
     419                0.148              0.011            0.074             0.185          0.000            0.169            0.122
     420                0.148              0.011            0.069             0.190          0.000            0.148            0.143
     421                0.175              0.011            0.095             0.185          0.000            0.159            0.127
     422                0.153              0.011            0.053             0.196          0.000            0.180            0.127
     423                0.153              0.011            0.079             0.190          0.000            0.153            0.122
     424                0.175              0.011            0.101             0.196          0.000            0.138            0.127
     425                0.153              0.011            0.095             0.196          0.000            0.116            0.132
     426                0.153              0.011            0.085             0.190          0.000            0.153            0.116
     427                0.175              0.011            0.053             0.190          0.000            0.185            0.122
     428                0.159              0.011            0.069             0.190          0.000            0.175            0.116
     429                0.159              0.011            0.063             0.206          0.000            0.153            0.132
     430                0.159              0.011            0.101             0.190          0.000            0.143            0.127
     431                0.164              0.011            0.063             0.212          0.000            0.148            0.127
     432                0.164              0.011            0.069             0.190          0.000            0.180            0.138
     433                0.153              0.000            0.037             0.196          0.000            0.206            0.132
     434                0.143              0.005            0.090             0.190          0.000            0.148            0.143
     435                0.164              0.011            0.079             0.196          0.000            0.164            0.132
     436                0.159              0.000            0.085             0.196          0.000            0.159            0.116
     437                0.164              0.000            0.069             0.212          0.000            0.175            0.116
     438                0.164              0.011            0.069             0.196          0.000            0.164            0.143
     439                0.164              0.000            0.095             0.196          0.000            0.138            0.138
     440                0.169              0.011            0.111             0.185          0.000            0.138            0.143
     441                0.169              0.000            0.101             0.201          0.000            0.153            0.127
     442                0.169              0.000            0.085             0.201          0.000            0.159            0.127
     443                0.185              0.011            0.106             0.196          0.000            0.148            0.132
     444                0.185              0.011            0.085             0.196          0.000            0.164            0.127
     445                0.185              0.000            0.095             0.212          0.000            0.127            0.148
     446                0.164              0.000            0.095             0.201          0.000            0.169            0.122
