#Frame   WS_00002[lower] WS_00002[upper]
     143              11              13
     144              11              13
     145              10              13
     146              11              13
     147              11              13
     148              11              13
     149              10              11
     150              11              13
     151              10              13
     152              10              13
     153              10              12
     154              11              13
     155               9              12
     156              11              14
     157              11              12
     158              11              13
     159              10              14
     160              11              14
     161              11              13
     162              11              14
     163              11              14
     164              11              16
     165              11              16
     166              11              17
     167              11              11
     168              11              12
     169              11              14
     170              11              14
     171              11              12
     172              11              14
     173              10              14
     174              11              14
     175              11              16
     176              11              13
     177              11              13
     178              10              13
     179              11              13
     180              11              15
     181              11              12
     182              11              12
     183              11              14
     184              11              12
     185              11              14
     186              10              14
     187              11              12
     188              11              13
     189              10              13
     190              11              13
     191              11              13
     192              11              14
     193              11              13
     194              11              13
     195              11              13
     196              11              13
     197              11              12
     198              11              14
     199              11              14
     200              11              12
     201              10              12
     202              10              11
     203              11              14
     204              11              12
     205              11              12
     206              11              13
     207              11              12
     208              10              11
     209              10              12
     210               9              11
     211              11              11
     212              11              14
     213              11              12
     214              11              12
     215              10              12
     216              11              13
     217              11              11
     218              11              12
     219              11              13
     220              11              12
     221              11              13
     222              11              13
     223              11              13
     224              10              13
     225              11              12
     226              10              11
     227              10              12
     228              11              12
     229              11              13
     230              11              13
     231              11              13
     232              11              13
     233              11              12
     234              11              14
     235              11              12
     236              11              12
     237              11              14
     238              11              12
     239              11              14
     240              11              14
     241              11              12
     242              11              11
     243              11              13
     244              11              13
     245              11              13
     246              11              13
     247              11              12
     248              11              13
     249              11              13
     250              11              11
     251              11              13
     252              11              12
     253              11              12
     254              11              13
     255              10              11
     256              11              12
     257              11              13
     258              11              13
     259              10              14
     260              11              12
     261              10              13
     262              10              12
     263              11              13
     264               9              14
     265               9              13
     266              11              11
     267              11              13
     268              10              11
     269              11              13
     270              11              13
     271              11              13
     272              11              14
     273              11              12
     274              11              13
     275              11              12
     276              11              13
     277              10              13
     278              10              14
     279              10              14
     280              10              12
     281              11              15
     282              11              14
     283              11              14
     284              11              12
     285              10              12
     286              10              13
     287              11              13
     288              11              12
     289              11              14
     290              10              12
     291              11              13
     292              10              12
     293              11              12
     294              11              14
     295              11              13
     296              11              12
     297              11              15
     298              11              14
     299               9              13
     300              11              13
     301              11              12
     302              11              13
     303              11              13
     304              11              13
     305              11              11
     306              10              12
     307              10              13
     308              10              11
     309              10              12
     310              10              12
     311              10              12
     312              11              13
     313              11              14
     314              11              13
     315              11              11
     316              11              13
     317              10              12
     318              11              13
     319              11              12
     320              10              14
     321              11              13
     322              11              13
     323              11              13
     324              10              13
     325              10              14
     326              10              13
     327              11              13
     328               9              13
     329              11              14
     330              10              12
     331              11              12
     332              11              14
     333              11              12
     334              10              12
     335              10              12
     336              10              12
     337              10              12
     338              11              13
     339              11              13
     340              11              14
     341              11              14
     342              11              14
     343              10              12
     344              11              14
     345              11              13
     346              11              14
     347              11              13
     348              10              12
     349              11              13
     350              11              13
     351              11              13
     352              11              13
     353              11              12
     354              10              14
     355              11              12
     356              10              14
     357              10              12
     358              11              13
     359               9              12
     360               9              13
     361              11              13
     362              10              13
     363              10              13
     364              10              13
     365              11              11
     366              11              11
     367              11              14
     368              11              14
     369               9              12
     370              11              13
     371              11              13
     372              11              12
     373              10              13
     374              11              12
     375              11              13
     376              11              13
     377              11              14
     378              11              14
     379              11              12
     380              11              13
     381              11              15
     382              11              13
     383              11              13
     384              11              13
     385              11              12
     386              11              13
     387              10              13
     388              11              13
     389              10              13
     390              11              13
     391              11              11
     392              11              14
     393              11              13
     394              10              14
     395              11              12
     396               9              13
     397              11              11
     398              10              13
     399              10              14
     400              11              11
     401              11              13
     402              11              14
     403              10              14
     404              11              13
     405              11              12
     406              11              13
     407              10              12
     408              11              15
     409              10              12
     410              11              13
     411              11              12
     412              11              14
     413              10              13
     414              10              12
     415              11              12
     416              11              14
     417              11              13
     418              11              14
     419              10              13
     420              11              14
     421              11              11
     422              11              13
     423              11              14
     424              11              12
     425              11              13
     426              10              13
     427              11              14
     428              11              13
     429              11              11
     430              11              12
     431              11              15
     432              11              14
     433              11              14
     434              11              14
     435              11              14
     436              10              13
     437              11              12
     438              10              12
     439              10              12
     440               9              13
     441              10              12
     442              11              12
     443              11              13
     444              11              12
     445              11              14
     446              11              12
     447              11              11
     448              11              13
     449              10              12
     450              10              12
     451              10              12
     452              11              15
     453              10              13
     454               9              12
     455              11              13
     456              11              12
     457              11              14
     458              10              13
     459              11              12
     460              11              14
     461              11              14
     462              11              13
     463              10              13
     464              11              12
     465              11              13
     466              11              13
     467              11              14
     468              11              12
     469              11              14
     470              11              13
     471              11              13
     472              11              13
     473              10              13
     474              11              12
     475              11              12
     476              11              13
     477              11              13
     478              11              14
     479              11              13
     480              11              13
     481              11              14
     482              10              14
     483              11              15
     484              10              13
     485              11              13
     486              11              13
     487              11              14
     488              11              13
     489              10              14
     490              11              13
     491              11              13
     492              11              13
     493              11              11
     494              11              14
     495              10              14
     496              10              12
     497              11              14
     498               9              13
     499               9              12
     500              10              13
     501              10              14
