#Frame   secstr500.dat[Extended] secstr500.dat[Bridge] secstr500.dat[3-10] secstr500.dat[Alpha] secstr500.dat[Pi] secstr500.dat[Turn] secstr500.dat[Bend]
      46                   0.152                 0.000               0.066                0.193             0.000               0.173               0.152
      47                   0.152                 0.000               0.046                0.198             0.000               0.193               0.122
      48                   0.152                 0.000               0.051                0.198             0.000               0.173               0.152
      49                   0.152                 0.010               0.036                0.203             0.000               0.178               0.152
      50                   0.152                 0.000               0.066                0.193             0.000               0.152               0.157
      51                   0.173                 0.010               0.066                0.188             0.000               0.173               0.152
      52                   0.173                 0.000               0.051                0.218             0.000               0.137               0.157
      53                   0.152                 0.010               0.081                0.183             0.000               0.157               0.142
      54                   0.152                 0.010               0.066                0.193             0.000               0.162               0.152
      55                   0.152                 0.010               0.107                0.203             0.000               0.127               0.157
      56                   0.162                 0.010               0.051                0.198             0.000               0.188               0.142
      57                   0.152                 0.010               0.081                0.183             0.000               0.142               0.183
      58                   0.152                 0.000               0.066                0.188             0.000               0.173               0.173
      59                   0.152                 0.010               0.036                0.193             0.000               0.203               0.157
      60                   0.183                 0.000               0.051                0.193             0.000               0.173               0.168
      61                   0.173                 0.010               0.066                0.193             0.000               0.127               0.188
      62                   0.162                 0.000               0.036                0.203             0.000               0.168               0.147
      63                   0.137                 0.015               0.061                0.193             0.000               0.157               0.178
      64                   0.137                 0.005               0.086                0.213             0.000               0.107               0.168
      65                   0.173                 0.010               0.051                0.203             0.000               0.157               0.173
      66                   0.137                 0.015               0.061                0.188             0.000               0.152               0.173
      67                   0.157                 0.005               0.051                0.198             0.000               0.173               0.152
      68                   0.152                 0.010               0.051                0.213             0.000               0.142               0.183
      69                   0.137                 0.015               0.066                0.188             0.000               0.137               0.183
      70                   0.162                 0.000               0.061                0.183             0.000               0.173               0.162
      71                   0.152                 0.010               0.066                0.183             0.000               0.137               0.183
      72                   0.152                 0.010               0.046                0.188             0.000               0.168               0.168
      73                   0.162                 0.000               0.066                0.203             0.000               0.178               0.132
      74                   0.183                 0.010               0.091                0.198             0.000               0.127               0.173
      75                   0.152                 0.010               0.051                0.208             0.000               0.112               0.213
      76                   0.173                 0.010               0.076                0.193             0.000               0.122               0.178
      77                   0.137                 0.010               0.081                0.198             0.000               0.137               0.137
      78                   0.178                 0.005               0.036                0.203             0.000               0.173               0.168
      79                   0.173                 0.000               0.066                0.183             0.000               0.193               0.112
      80                   0.173                 0.000               0.051                0.193             0.000               0.162               0.162
      81                   0.152                 0.000               0.066                0.208             0.000               0.188               0.107
      82                   0.152                 0.010               0.081                0.198             0.000               0.127               0.157
      83                   0.173                 0.000               0.036                0.193             0.000               0.168               0.162
      84                   0.152                 0.010               0.036                0.183             0.000               0.188               0.147
      85                   0.152                 0.010               0.086                0.193             0.000               0.127               0.168
      86                   0.147                 0.010               0.061                0.203             0.000               0.132               0.147
      87                   0.178                 0.010               0.051                0.173             0.000               0.203               0.142
      88                   0.168                 0.000               0.030                0.203             0.000               0.178               0.162
      89                   0.147                 0.000               0.066                0.198             0.000               0.152               0.188
      90                   0.178                 0.010               0.051                0.188             0.000               0.193               0.152
      91                   0.147                 0.010               0.066                0.198             0.000               0.152               0.162
      92                   0.157                 0.010               0.086                0.178             0.000               0.147               0.157
      93                   0.147                 0.000               0.051                0.193             0.000               0.183               0.168
      94                   0.147                 0.010               0.066                0.183             0.000               0.162               0.162
      95                   0.173                 0.010               0.096                0.198             0.000               0.122               0.122
      96                   0.173                 0.020               0.081                0.188             0.000               0.152               0.122
      97                   0.162                 0.020               0.071                0.213             0.000               0.137               0.117
      98                   0.188                 0.015               0.076                0.193             0.000               0.142               0.137
      99                   0.152                 0.020               0.086                0.208             0.000               0.117               0.152
     100                   0.162                 0.010               0.071                0.203             0.000               0.142               0.142
     101                   0.162                 0.010               0.091                0.208             0.000               0.112               0.147
     102                   0.152                 0.020               0.076                0.193             0.000               0.152               0.127
     103                   0.183                 0.020               0.076                0.203             0.000               0.152               0.122
     104                   0.152                 0.010               0.091                0.198             0.000               0.117               0.152
     105                   0.137                 0.020               0.051                0.208             0.000               0.162               0.142
     106                   0.188                 0.015               0.107                0.203             0.000               0.107               0.147
     107                   0.162                 0.010               0.096                0.203             0.000               0.102               0.157
     108                   0.183                 0.010               0.091                0.208             0.000               0.122               0.122
     109                   0.152                 0.010               0.036                0.213             0.000               0.173               0.142
     110                   0.183                 0.010               0.051                0.198             0.000               0.157               0.142
     111                   0.183                 0.010               0.061                0.208             0.000               0.152               0.132
     112                   0.173                 0.015               0.091                0.213             0.000               0.127               0.137
     113                   0.162                 0.010               0.061                0.208             0.000               0.147               0.137
     114                   0.162                 0.010               0.086                0.203             0.000               0.127               0.142
     115                   0.162                 0.020               0.076                0.188             0.000               0.147               0.142
     116                   0.162                 0.010               0.056                0.183             0.000               0.152               0.152
     117                   0.147                 0.015               0.107                0.198             0.000               0.122               0.117
     118                   0.183                 0.020               0.086                0.218             0.000               0.096               0.157
     119                   0.162                 0.020               0.061                0.203             0.000               0.157               0.122
     120                   0.162                 0.020               0.091                0.193             0.000               0.132               0.132
     121                   0.157                 0.020               0.056                0.213             0.000               0.137               0.127
     122                   0.183                 0.010               0.076                0.198             0.000               0.147               0.127
     123                   0.152                 0.010               0.066                0.198             0.000               0.168               0.132
     124                   0.152                 0.010               0.046                0.208             0.000               0.173               0.127
     125                   0.152                 0.020               0.061                0.208             0.000               0.152               0.142
     126                   0.152                 0.010               0.066                0.208             0.000               0.162               0.127
     127                   0.162                 0.020               0.066                0.208             0.000               0.168               0.127
     128                   0.173                 0.020               0.051                0.213             0.000               0.173               0.117
     129                   0.188                 0.015               0.051                0.213             0.000               0.173               0.117
     130                   0.173                 0.020               0.076                0.203             0.000               0.142               0.127
     131                   0.173                 0.010               0.066                0.208             0.000               0.168               0.112
     132                   0.183                 0.010               0.096                0.188             0.000               0.137               0.122
     133                   0.183                 0.020               0.061                0.208             0.000               0.157               0.142
     134                   0.183                 0.010               0.071                0.203             0.000               0.178               0.112
     135                   0.183                 0.020               0.076                0.193             0.000               0.183               0.096
     136                   0.183                 0.010               0.071                0.193             0.000               0.178               0.107
     137                   0.183                 0.010               0.066                0.198             0.000               0.157               0.122
     138                   0.183                 0.010               0.030                0.193             0.000               0.239               0.091
     139                   0.183                 0.020               0.061                0.198             0.000               0.162               0.122
     140                   0.193                 0.020               0.096                0.178             0.000               0.162               0.117
     141                   0.183                 0.010               0.081                0.183             0.000               0.157               0.122
     142                   0.183                 0.010               0.096                0.183             0.000               0.162               0.112
     143                   0.183                 0.020               0.051                0.193             0.000               0.188               0.117
     144                   0.183                 0.020               0.071                0.183             0.000               0.168               0.127
     145                   0.178                 0.010               0.066                0.208             0.000               0.152               0.132
     146                   0.173                 0.010               0.081                0.203             0.000               0.157               0.117
     147                   0.173                 0.010               0.076                0.178             0.000               0.162               0.157
     148                   0.173                 0.010               0.096                0.203             0.000               0.142               0.117
     149                   0.157                 0.015               0.051                0.193             0.000               0.178               0.127
     150                   0.188                 0.015               0.066                0.183             0.000               0.183               0.122
     151                   0.168                 0.010               0.081                0.203             0.000               0.147               0.127
     152                   0.173                 0.020               0.091                0.183             0.000               0.152               0.127
     153                   0.173                 0.020               0.066                0.183             0.000               0.173               0.117
     154                   0.173                 0.010               0.066                0.198             0.000               0.178               0.107
     155                   0.162                 0.015               0.091                0.183             0.000               0.162               0.122
     156                   0.173                 0.010               0.051                0.203             0.000               0.193               0.112
     157                   0.173                 0.020               0.081                0.193             0.000               0.168               0.107
     158                   0.188                 0.015               0.030                0.198             0.000               0.188               0.122
     159                   0.162                 0.025               0.066                0.218             0.000               0.152               0.091
     160                   0.173                 0.010               0.081                0.193             0.000               0.152               0.127
     161                   0.173                 0.020               0.066                0.193             0.000               0.173               0.107
     162                   0.173                 0.020               0.096                0.198             0.000               0.107               0.142
     163                   0.173                 0.020               0.051                0.193             0.000               0.147               0.168
     164                   0.178                 0.010               0.071                0.203             0.000               0.152               0.112
     165                   0.183                 0.010               0.066                0.208             0.000               0.152               0.117
     166                   0.173                 0.020               0.036                0.203             0.000               0.198               0.107
     167                   0.173                 0.020               0.076                0.183             0.000               0.137               0.147
     168                   0.173                 0.010               0.051                0.203             0.000               0.173               0.122
     169                   0.173                 0.010               0.081                0.198             0.000               0.137               0.127
     170                   0.173                 0.010               0.051                0.203             0.000               0.157               0.137
     171                   0.168                 0.010               0.066                0.213             0.000               0.132               0.137
     172                   0.173                 0.010               0.091                0.193             0.000               0.142               0.122
     173                   0.173                 0.025               0.076                0.193             0.000               0.162               0.112
     174                   0.147                 0.036               0.081                0.188             0.000               0.147               0.127
     175                   0.178                 0.020               0.066                0.203             0.000               0.168               0.102
     176                   0.173                 0.010               0.066                0.188             0.000               0.168               0.137
     177                   0.173                 0.020               0.046                0.193             0.000               0.178               0.132
     178                   0.162                 0.020               0.051                0.193             0.000               0.173               0.127
     179                   0.173                 0.010               0.081                0.193             0.000               0.168               0.107
     180                   0.188                 0.015               0.081                0.198             0.000               0.132               0.142
     181                   0.173                 0.010               0.036                0.198             0.000               0.183               0.122
     182                   0.173                 0.020               0.096                0.193             0.000               0.112               0.137
     183                   0.173                 0.020               0.066                0.188             0.000               0.137               0.142
     184                   0.173                 0.010               0.066                0.188             0.000               0.173               0.122
     185                   0.173                 0.010               0.081                0.193             0.000               0.152               0.102
     186                   0.173                 0.010               0.066                0.183             0.000               0.168               0.127
     187                   0.173                 0.010               0.076                0.193             0.000               0.132               0.132
     188                   0.173                 0.020               0.107                0.173             0.000               0.132               0.127
     189                   0.198                 0.015               0.071                0.178             0.000               0.162               0.117
     190                   0.183                 0.020               0.071                0.198             0.000               0.132               0.142
     191                   0.188                 0.015               0.051                0.198             0.000               0.162               0.137
     192                   0.173                 0.010               0.076                0.183             0.000               0.157               0.127
     193                   0.183                 0.010               0.081                0.183             0.000               0.152               0.117
     194                   0.162                 0.015               0.096                0.188             0.000               0.127               0.152
     195                   0.173                 0.020               0.051                0.198             0.000               0.162               0.137
     196                   0.188                 0.015               0.081                0.188             0.000               0.137               0.137
     197                   0.183                 0.010               0.066                0.188             0.000               0.147               0.127
     198                   0.183                 0.010               0.076                0.208             0.000               0.132               0.127
     199                   0.183                 0.010               0.071                0.198             0.000               0.162               0.122
     200                   0.173                 0.010               0.061                0.208             0.000               0.142               0.127
     201                   0.183                 0.010               0.076                0.203             0.000               0.152               0.127
     202                   0.183                 0.010               0.036                0.183             0.000               0.203               0.122
     203                   0.183                 0.020               0.066                0.203             0.000               0.157               0.102
     204                   0.183                 0.010               0.081                0.193             0.000               0.147               0.122
     205                   0.183                 0.010               0.096                0.193             0.000               0.147               0.107
     206                   0.183                 0.010               0.091                0.188             0.000               0.152               0.102
     207                   0.183                 0.020               0.091                0.178             0.000               0.142               0.122
     208                   0.157                 0.025               0.076                0.208             0.000               0.142               0.132
     209                   0.183                 0.010               0.071                0.193             0.000               0.157               0.117
     210                   0.183                 0.010               0.086                0.193             0.000               0.142               0.127
     211                   0.183                 0.010               0.061                0.193             0.000               0.188               0.107
     212                   0.188                 0.010               0.036                0.198             0.000               0.198               0.112
     213                   0.162                 0.025               0.056                0.198             0.000               0.183               0.117
     214                   0.173                 0.020               0.086                0.198             0.000               0.132               0.122
     215                   0.173                 0.020               0.061                0.183             0.000               0.162               0.152
     216                   0.173                 0.020               0.061                0.198             0.000               0.162               0.142
     217                   0.157                 0.030               0.046                0.203             0.000               0.178               0.112
     218                   0.178                 0.015               0.091                0.178             0.000               0.157               0.122
     219                   0.157                 0.020               0.056                0.203             0.000               0.168               0.122
     220                   0.183                 0.020               0.061                0.198             0.000               0.162               0.127
     221                   0.183                 0.010               0.076                0.193             0.000               0.147               0.122
     222                   0.168                 0.020               0.051                0.193             0.000               0.198               0.112
     223                   0.173                 0.010               0.081                0.198             0.000               0.142               0.137
     224                   0.183                 0.010               0.076                0.178             0.000               0.173               0.107
     225                   0.173                 0.020               0.071                0.208             0.000               0.157               0.127
     226                   0.183                 0.010               0.071                0.193             0.000               0.173               0.112
     227                   0.173                 0.020               0.091                0.193             0.000               0.168               0.112
     228                   0.178                 0.020               0.107                0.193             0.000               0.127               0.137
     229                   0.157                 0.015               0.091                0.193             0.000               0.137               0.127
     230                   0.178                 0.015               0.076                0.188             0.000               0.147               0.152
     231                   0.157                 0.015               0.091                0.188             0.000               0.162               0.112
     232                   0.168                 0.010               0.036                0.213             0.000               0.178               0.142
     233                   0.168                 0.010               0.051                0.193             0.000               0.178               0.162
     234                   0.178                 0.000               0.051                0.213             0.000               0.157               0.142
     235                   0.173                 0.015               0.066                0.218             0.000               0.122               0.162
     236                   0.157                 0.010               0.066                0.218             0.000               0.137               0.132
     237                   0.157                 0.010               0.051                0.228             0.000               0.142               0.132
     238                   0.168                 0.020               0.051                0.218             0.000               0.162               0.122
     239                   0.157                 0.020               0.051                0.218             0.000               0.122               0.157
     240                   0.147                 0.010               0.081                0.198             0.000               0.147               0.112
     241                   0.168                 0.020               0.066                0.234             0.000               0.132               0.117
     242                   0.157                 0.020               0.051                0.218             0.000               0.157               0.112
     243                   0.157                 0.020               0.066                0.239             0.000               0.142               0.107
     244                   0.168                 0.020               0.081                0.193             0.000               0.162               0.127
     245                   0.168                 0.010               0.081                0.218             0.000               0.137               0.117
     246                   0.168                 0.010               0.066                0.213             0.000               0.162               0.102
     247                   0.173                 0.010               0.051                0.234             0.000               0.147               0.127
     248                   0.168                 0.010               0.036                0.239             0.000               0.157               0.127
     249                   0.168                 0.000               0.036                0.239             0.000               0.173               0.127
     250                   0.168                 0.010               0.066                0.218             0.000               0.173               0.122
     251                   0.168                 0.000               0.051                0.218             0.000               0.162               0.147
     252                   0.157                 0.010               0.051                0.239             0.000               0.147               0.142
     253                   0.173                 0.005               0.051                0.218             0.000               0.168               0.132
     254                   0.157                 0.010               0.051                0.213             0.000               0.168               0.147
     255                   0.162                 0.005               0.066                0.213             0.000               0.157               0.122
     256                   0.157                 0.000               0.081                0.228             0.000               0.132               0.132
     257                   0.157                 0.010               0.036                0.234             0.000               0.162               0.132
     258                   0.157                 0.000               0.076                0.234             0.000               0.132               0.132
     259                   0.162                 0.005               0.036                0.249             0.000               0.127               0.152
     260                   0.168                 0.010               0.051                0.218             0.000               0.162               0.137
     261                   0.168                 0.010               0.051                0.218             0.000               0.157               0.132
     262                   0.157                 0.010               0.051                0.218             0.000               0.152               0.162
     263                   0.157                 0.010               0.051                0.223             0.000               0.137               0.162
     264                   0.173                 0.015               0.066                0.218             0.000               0.147               0.122
     265                   0.168                 0.020               0.076                0.213             0.000               0.137               0.107
     266                   0.157                 0.020               0.046                0.234             0.000               0.147               0.117
     267                   0.157                 0.020               0.091                0.213             0.000               0.132               0.122
     268                   0.157                 0.000               0.076                0.218             0.000               0.137               0.122
     269                   0.157                 0.010               0.061                0.234             0.000               0.142               0.137
     270                   0.157                 0.010               0.066                0.218             0.000               0.157               0.122
     271                   0.183                 0.005               0.051                0.218             0.000               0.178               0.122
     272                   0.157                 0.000               0.036                0.228             0.000               0.178               0.142
     273                   0.157                 0.010               0.061                0.218             0.000               0.168               0.127
     274                   0.162                 0.005               0.081                0.203             0.000               0.152               0.142
     275                   0.157                 0.000               0.046                0.223             0.000               0.137               0.152
     276                   0.157                 0.010               0.076                0.198             0.000               0.152               0.147
     277                   0.157                 0.010               0.056                0.208             0.000               0.157               0.168
     278                   0.173                 0.005               0.046                0.213             0.000               0.142               0.183
     279                   0.168                 0.010               0.051                0.213             0.000               0.122               0.183
     280                   0.168                 0.000               0.036                0.228             0.000               0.162               0.152
     281                   0.157                 0.000               0.061                0.203             0.000               0.203               0.122
     282                   0.157                 0.005               0.066                0.203             0.000               0.142               0.142
     283                   0.157                 0.000               0.051                0.208             0.000               0.152               0.162
     284                   0.183                 0.005               0.046                0.188             0.000               0.183               0.162
     285                   0.157                 0.010               0.051                0.208             0.000               0.157               0.157
     286                   0.168                 0.000               0.051                0.213             0.000               0.178               0.127
     287                   0.168                 0.010               0.081                0.203             0.000               0.137               0.147
     288                   0.168                 0.010               0.071                0.213             0.000               0.137               0.162
     289                   0.183                 0.005               0.051                0.218             0.000               0.173               0.127
     290                   0.157                 0.000               0.061                0.208             0.000               0.157               0.147
     291                   0.168                 0.020               0.081                0.198             0.000               0.183               0.096
     292                   0.157                 0.000               0.046                0.198             0.000               0.157               0.178
     293                   0.168                 0.010               0.036                0.213             0.000               0.178               0.147
     294                   0.168                 0.000               0.066                0.218             0.000               0.168               0.112
     295                   0.168                 0.000               0.066                0.188             0.000               0.178               0.132
     296                   0.157                 0.010               0.051                0.223             0.000               0.152               0.142
     297                   0.157                 0.010               0.066                0.198             0.000               0.157               0.152
     298                   0.168                 0.010               0.036                0.188             0.000               0.208               0.132
     299                   0.168                 0.010               0.066                0.218             0.000               0.142               0.112
     300                   0.157                 0.010               0.066                0.198             0.000               0.157               0.137
     301                   0.162                 0.010               0.051                0.223             0.000               0.162               0.127
     302                   0.157                 0.010               0.051                0.188             0.000               0.173               0.132
     303                   0.168                 0.020               0.091                0.203             0.000               0.132               0.127
     304                   0.168                 0.010               0.076                0.193             0.000               0.173               0.112
     305                   0.152                 0.015               0.036                0.223             0.000               0.152               0.142
     306                   0.162                 0.010               0.051                0.203             0.000               0.178               0.117
     307                   0.168                 0.010               0.051                0.203             0.000               0.188               0.102
     308                   0.162                 0.015               0.051                0.188             0.000               0.193               0.117
     309                   0.157                 0.010               0.061                0.198             0.000               0.183               0.122
     310                   0.157                 0.010               0.066                0.213             0.000               0.152               0.122
     311                   0.168                 0.010               0.051                0.218             0.000               0.152               0.122
     312                   0.168                 0.010               0.066                0.213             0.000               0.162               0.107
     313                   0.157                 0.010               0.066                0.213             0.000               0.137               0.132
     314                   0.173                 0.015               0.066                0.193             0.000               0.162               0.122
     315                   0.168                 0.010               0.066                0.198             0.000               0.162               0.122
     316                   0.157                 0.010               0.071                0.203             0.000               0.162               0.117
     317                   0.157                 0.020               0.081                0.198             0.000               0.137               0.137
     318                   0.168                 0.010               0.061                0.218             0.000               0.162               0.117
     319                   0.157                 0.015               0.046                0.193             0.000               0.203               0.117
     320                   0.157                 0.010               0.036                0.228             0.000               0.173               0.127
     321                   0.168                 0.020               0.051                0.218             0.000               0.162               0.122
     322                   0.168                 0.010               0.051                0.188             0.000               0.193               0.132
     323                   0.168                 0.020               0.036                0.223             0.000               0.157               0.137
     324                   0.168                 0.020               0.081                0.193             0.000               0.142               0.132
     325                   0.168                 0.010               0.066                0.208             0.000               0.157               0.117
     326                   0.162                 0.020               0.036                0.218             0.000               0.178               0.117
     327                   0.157                 0.010               0.066                0.198             0.000               0.168               0.112
     328                   0.147                 0.010               0.030                0.203             0.000               0.198               0.112
     329                   0.157                 0.010               0.066                0.208             0.000               0.152               0.132
     330                   0.147                 0.010               0.051                0.198             0.000               0.157               0.142
     331                   0.168                 0.020               0.096                0.198             0.000               0.122               0.122
     332                   0.168                 0.010               0.051                0.203             0.000               0.173               0.107
     333                   0.157                 0.020               0.051                0.203             0.000               0.147               0.162
     334                   0.168                 0.010               0.066                0.218             0.000               0.147               0.117
     335                   0.157                 0.020               0.066                0.198             0.000               0.162               0.122
     336                   0.168                 0.010               0.036                0.203             0.000               0.168               0.147
     337                   0.157                 0.010               0.081                0.213             0.000               0.127               0.147
     338                   0.142                 0.015               0.096                0.198             0.000               0.137               0.122
     339                   0.173                 0.015               0.066                0.213             0.000               0.127               0.132
     340                   0.168                 0.010               0.046                0.188             0.000               0.188               0.137
     341                   0.168                 0.010               0.051                0.188             0.000               0.183               0.107
     342                   0.168                 0.010               0.036                0.203             0.000               0.162               0.147
     343                   0.168                 0.010               0.036                0.208             0.000               0.178               0.127
     344                   0.173                 0.010               0.051                0.208             0.000               0.168               0.132
     345                   0.183                 0.010               0.036                0.228             0.000               0.183               0.091
     346                   0.183                 0.010               0.051                0.213             0.000               0.178               0.112
     347                   0.173                 0.010               0.061                0.208             0.000               0.173               0.117
     348                   0.178                 0.015               0.036                0.234             0.000               0.157               0.117
     349                   0.183                 0.010               0.051                0.228             0.000               0.162               0.137
     350                   0.183                 0.020               0.066                0.223             0.000               0.137               0.127
     351                   0.183                 0.010               0.066                0.193             0.000               0.193               0.107
     352                   0.173                 0.010               0.036                0.228             0.000               0.168               0.132
     353                   0.173                 0.010               0.020                0.228             0.000               0.168               0.152
     354                   0.183                 0.010               0.046                0.218             0.000               0.152               0.142
     355                   0.173                 0.010               0.066                0.213             0.000               0.132               0.137
     356                   0.173                 0.010               0.036                0.239             0.000               0.142               0.127
     357                   0.183                 0.010               0.036                0.223             0.000               0.168               0.132
     358                   0.183                 0.020               0.015                0.228             0.000               0.178               0.117
     359                   0.183                 0.010               0.061                0.218             0.000               0.147               0.132
     360                   0.183                 0.010               0.056                0.218             0.000               0.142               0.127
     361                   0.183                 0.010               0.066                0.234             0.000               0.117               0.142
     362                   0.183                 0.010               0.071                0.228             0.000               0.137               0.117
     363                   0.183                 0.010               0.051                0.223             0.000               0.152               0.117
     364                   0.183                 0.020               0.066                0.223             0.000               0.132               0.132
     365                   0.173                 0.010               0.081                0.228             0.000               0.117               0.107
     366                   0.183                 0.010               0.051                0.239             0.000               0.142               0.117
     367                   0.168                 0.020               0.051                0.228             0.000               0.162               0.112
     368                   0.193                 0.010               0.061                0.228             0.000               0.122               0.127
     369                   0.178                 0.010               0.061                0.213             0.000               0.147               0.127
     370                   0.173                 0.010               0.036                0.218             0.000               0.168               0.142
     371                   0.183                 0.010               0.051                0.218             0.000               0.173               0.122
     372                   0.173                 0.010               0.096                0.213             0.000               0.102               0.152
     373                   0.178                 0.010               0.066                0.228             0.000               0.127               0.137
     374                   0.178                 0.010               0.051                0.228             0.000               0.142               0.127
     375                   0.178                 0.010               0.066                0.239             0.000               0.142               0.107
     376                   0.183                 0.010               0.081                0.228             0.000               0.137               0.112
     377                   0.188                 0.015               0.051                0.239             0.000               0.178               0.102
     378                   0.183                 0.020               0.051                0.239             0.000               0.142               0.127
     379                   0.183                 0.020               0.051                0.223             0.000               0.157               0.132
     380                   0.178                 0.010               0.041                0.218             0.000               0.142               0.168
     381                   0.193                 0.020               0.076                0.213             0.000               0.132               0.122
     382                   0.183                 0.020               0.066                0.223             0.000               0.142               0.112
     383                   0.183                 0.020               0.051                0.213             0.000               0.178               0.096
     384                   0.168                 0.020               0.046                0.218             0.000               0.183               0.102
     385                   0.188                 0.015               0.071                0.223             0.000               0.117               0.147
     386                   0.183                 0.020               0.066                0.213             0.000               0.142               0.157
     387                   0.198                 0.015               0.066                0.213             0.000               0.162               0.122
     388                   0.188                 0.010               0.066                0.203             0.000               0.152               0.142
     389                   0.183                 0.020               0.051                0.213             0.000               0.162               0.132
     390                   0.183                 0.020               0.066                0.218             0.000               0.152               0.137
     391                   0.183                 0.010               0.071                0.213             0.000               0.168               0.117
     392                   0.193                 0.010               0.051                0.239             0.000               0.152               0.127
     393                   0.173                 0.010               0.066                0.208             0.000               0.173               0.137
     394                   0.188                 0.015               0.051                0.223             0.000               0.132               0.142
     395                   0.183                 0.010               0.051                0.218             0.000               0.188               0.102
     396                   0.173                 0.010               0.081                0.223             0.000               0.137               0.112
     397                   0.183                 0.010               0.081                0.228             0.000               0.132               0.117
     398                   0.183                 0.010               0.051                0.228             0.000               0.173               0.117
     399                   0.183                 0.020               0.051                0.234             0.000               0.152               0.127
     400                   0.183                 0.010               0.051                0.239             0.000               0.142               0.132
     401                   0.183                 0.010               0.081                0.218             0.000               0.137               0.137
     402                   0.183                 0.010               0.051                0.213             0.000               0.168               0.112
     403                   0.178                 0.010               0.066                0.213             0.000               0.147               0.127
     404                   0.183                 0.010               0.036                0.228             0.000               0.178               0.127
     405                   0.173                 0.015               0.071                0.223             0.000               0.157               0.112
     406                   0.183                 0.020               0.066                0.228             0.000               0.142               0.127
     407                   0.183                 0.010               0.076                0.228             0.000               0.112               0.157
     408                   0.183                 0.010               0.071                0.228             0.000               0.147               0.117
     409                   0.183                 0.010               0.076                0.213             0.000               0.168               0.102
     410                   0.183                 0.010               0.046                0.228             0.000               0.147               0.132
     411                   0.162                 0.025               0.076                0.228             0.000               0.132               0.132
     412                   0.183                 0.010               0.066                0.234             0.000               0.142               0.112
     413                   0.183                 0.010               0.066                0.234             0.000               0.157               0.117
     414                   0.183                 0.010               0.051                0.239             0.000               0.168               0.112
     415                   0.183                 0.010               0.036                0.223             0.000               0.157               0.147
     416                   0.173                 0.010               0.066                0.228             0.000               0.137               0.142
     417                   0.173                 0.020               0.036                0.234             0.000               0.168               0.122
     418                   0.173                 0.015               0.056                0.239             0.000               0.127               0.132
