#Frame   WS_00002[lower] WS_00002[upper]
       1              13              15
       2              13              15
       3              12              15
       4              13              15
       5              12              15
       6              13              15
       7              14              15
       8              13              15
       9              13              15
      10              12              15
      11              12              15
      12              14              15
      13              13              15
      14              12              15
      15              12              15
      16              12              15
      17              11              15
      18              12              15
      19              12              15
      20              12              15
      21              13              16
      22              13              15
      23              11              15
      24              12              15
      25              11              15
      26              13              15
      27              12              15
      28              12              15
      29              13              15
      30              12              15
      31              14              15
      32              13              15
      33              12              15
      34              12              15
      35              12              16
      36              12              15
      37              13              15
      38              12              15
      39              12              16
      40              11              15
      41              13              15
      42              12              15
      43              12              15
      44              12              15
      45              13              15
      46              13              15
      47              12              15
      48              11              15
      49              12              15
      50              12              15
      51              13              16
      52              12              15
      53              13              15
      54              13              15
      55              12              15
      56              14              15
      57              14              15
      58              13              15
      59              13              15
      60              12              15
      61              13              15
      62              13              16
      63              13              15
      64              11              15
      65              12              15
      66              13              16
      67              12              15
      68              12              15
      69              12              15
      70              11              15
      71              12              15
      72              13              15
      73              12              15
      74              11              15
      75              12              15
      76              13              15
      77              13              15
      78              11              15
      79              11              13
      80              11              16
      81              10              12
      82              11              16
      83              11              16
      84              11              15
      85              13              15
      86              11              15
      87              13              15
      88              14              16
      89              13              15
      90              12              15
      91              14              15
      92              12              15
      93              12              15
      94              13              15
      95              13              15
      96              12              15
      97              12              15
      98              14              15
      99              13              15
     100              12              15
     101              11              15
     102              12              15
     103              12              15
     104              12              15
     105              13              15
     106              13              15
     107              13              15
     108              13              15
     109              12              15
     110              14              15
     111              13              17
     112              12              15
     113              13              15
     114              12              15
     115              12              15
     116              13              15
     117              13              15
     118              12              16
     119              13              15
     120              13              16
     121              12              15
     122              13              15
     123              12              15
     124              14              15
     125              11              15
     126              12              15
     127              12              15
     128              11              15
     129              13              15
     130              13              15
     131              12              15
     132              12              15
     133              13              16
     134              12              15
     135              13              15
     136              13              15
     137              12              15
     138              12              15
     139              12              15
     140              12              15
     141              12              15
     142              13              15
     143              11              14
     144              13              16
     145              12              15
     146              12              15
     147              13              15
     148              13              15
     149              13              15
     150              13              15
     151              13              15
     152              12              15
     153              12              15
     154              13              15
     155              12              15
     156              12              15
     157              12              15
     158              12              15
     159              12              15
     160              13              15
     161              12              15
     162              13              15
     163              12              15
     164              12              16
     165              11              15
     166              13              15
     167              11              15
     168              12              15
     169              12              15
     170              13              15
     171              12              15
     172              12              15
     173              12              15
     174              13              15
     175              13              16
     176              12              15
     177              12              15
     178              13              15
     179              13              15
     180              14              16
     181              12              15
     182              10              15
     183              11              16
     184              11              15
     185              12              15
     186              12              15
     187              11              16
     188              12              15
     189              11              15
     190              12              15
     191              12              15
     192              12              15
     193              12              15
     194              11              15
     195              12              15
     196              12              15
     197              10              14
     198              11              14
     199              12              15
     200              12              15
     201              12              15
     202              12              15
     203              13              15
     204              13              15
     205              12              15
     206              13              16
     207              12              15
     208              13              15
     209              13              15
     210              11              15
     211              13              15
     212              13              15
     213              13              15
     214              11              15
     215              13              15
     216              11              15
     217              12              15
     218              10              15
     219              12              13
     220              12              15
     221              11              15
     222              12              16
     223              13              15
     224              12              15
     225              11              15
     226              11              13
     227              10              14
     228              11              14
     229              12              14
     230              11              15
     231              10              14
     232              11              14
     233              11              13
     234              12              13
     235              11              14
     236              12              13
     237              11              14
     238              11              13
     239              12              14
     240              11              14
     241              11              15
     242              11              16
     243              11              14
     244              11              14
     245              11              15
     246              12              15
     247              12              16
     248              14              16
     249              12              15
     250              11              15
     251              12              15
     252              13              15
     253              12              15
     254              13              16
     255              12              15
     256              13              15
     257              12              15
     258              12              15
     259              13              16
     260              10              15
     261              12              15
     262              12              15
     263              12              15
     264              12              15
     265              11              15
     266              14              15
     267              12              15
     268              12              15
     269              13              15
     270              13              15
     271              12              15
     272              12              15
     273              12              15
     274              13              15
     275              13              15
     276              12              15
     277              12              15
     278              12              15
     279              13              15
     280              12              15
     281              13              15
     282              12              15
     283              12              15
     284              12              15
     285              11              15
     286              11              13
     287              12              15
     288              12              16
     289              14              15
     290              13              15
     291              13              15
     292              13              15
     293              12              15
     294              13              17
     295              12              15
     296              14              15
     297              13              15
     298              12              15
     299              12              15
     300              12              15
     301              12              15
     302              12              15
     303              12              15
     304              13              15
     305              12              15
     306              12              15
     307              13              15
     308              12              15
     309              13              15
     310              12              15
     311              13              15
     312              13              15
     313              13              15
     314              12              15
     315              13              15
     316              12              15
     317              12              15
     318              13              16
     319              10              15
     320              13              15
     321              12              15
     322              12              15
     323              14              15
     324              12              15
     325              12              15
     326              11              15
     327              12              15
     328              12              16
     329              13              15
     330              13              15
     331              12              15
     332              13              15
     333              13              16
     334              14              15
     335              12              15
     336              12              15
     337              12              15
     338              12              15
     339              13              15
     340              13              15
     341              13              15
     342              12              15
     343              13              15
     344              12              15
     345              14              15
     346              12              15
     347              13              15
     348              13              15
     349              12              15
     350              12              15
     351              14              15
     352              11              15
     353              13              15
     354              12              15
     355              12              15
     356              12              15
     357              13              15
     358              14              15
     359              11              15
     360              12              15
     361              13              15
     362              13              15
     363              12              15
     364              13              15
     365              12              15
     366              11              15
     367              13              15
     368              14              15
     369              13              15
     370              12              15
     371              12              15
     372              14              15
     373              12              15
     374              12              15
     375              12              15
     376              12              15
     377              12              15
     378              12              15
     379              12              15
     380              13              16
     381              12              15
     382              11              15
     383              11              14
     384              11              14
     385              12              14
     386              12              13
     387              11              14
     388              11              13
     389              12              15
     390              12              15
     391              12              15
     392              13              15
     393              12              15
     394              12              15
     395              13              15
     396              13              16
     397              13              15
     398              13              15
     399              13              15
     400              12              15
     401              13              16
     402              13              15
     403              12              15
     404              11              15
     405              11              15
     406              11              16
     407              13              15
     408              13              15
     409              12              15
     410              12              15
     411              12              15
     412              13              15
     413              12              15
     414              11              15
     415              10              15
     416              11              15
     417              11              15
     418              12              15
     419              12              15
     420              12              15
     421              12              15
     422              13              15
     423              12              15
     424              13              15
     425              12              15
     426              12              15
     427              14              15
     428              13              15
     429              11              15
     430              13              15
     431              13              15
     432              12              15
     433              14              15
     434              13              15
     435              14              15
     436              12              15
     437              13              15
     438              12              15
     439              12              15
     440              12              15
     441              12              15
     442              12              15
     443              12              15
     444              12              15
     445              11              15
     446              11              15
     447              12              15
     448              13              16
     449              14              15
     450              12              15
     451              13              15
     452              13              15
     453              13              15
     454              12              15
     455              12              15
     456              13              15
     457              13              15
     458              12              15
     459              13              15
     460              13              15
     461              12              15
     462              12              16
     463              12              15
     464              13              15
     465              12              15
     466              14              15
     467              13              15
     468              13              15
     469              11              15
     470              12              15
     471              13              15
     472              11              15
     473              12              15
     474              12              15
     475              13              15
     476              12              15
     477              12              16
     478              12              15
     479              13              15
     480              12              15
     481              12              15
     482              11              15
     483              13              15
     484              12              15
     485              12              15
     486              13              15
     487              13              15
     488              12              16
     489              12              15
     490              12              15
     491              12              15
     492              11              15
     493              12              15
     494              13              15
     495              13              15
     496              12              15
     497              12              15
     498              13              15
     499              12              15
     500              11              14
     501              13              15
